id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,number_of_reviews_ltm
36002932,"Hotel Vertigo, Deluxe Double Double",269577587,Hotel Vertigo,Nob Hill,37.79203000,-122.42024000,private room,0.00,1,6,2020-03-30,0.11,2,365,Exempt,0
36067613,Central Mission District Jr. one bed (entire apt),21337159,Sherese,Mission,37.76047000,-122.42013000,entire home/apt,0.00,30,4,2022-10-11,0.10,1,332,,0
36083245,Light and Art filled home with views of the bay.,2360400,Richard,Bernal Heights,37.73777000,-122.41019000,entire home/apt,0.00,30,0,,,1,0,,0
36116529,Union Square Location - Great Hotel Style Suite,70722023,Michael,Downtown/Civic Center,37.77784000,-122.42057000,entire home/apt,0.00,2,2,2022-09-23,0.03,74,0,License not needed per OSTR,0
36301897,Luxury 1BR + den in downtown. Walk everywhere.,8662511,Bhawana,South of Market,37.77318000,-122.41065000,entire home/apt,0.00,30,0,,,1,0,,0
36353842,Family Friendly Glen Park / Bernal Home,1485240,Richard,Glen Park,37.73697000,-122.42716000,entire home/apt,0.00,4,8,2022-08-05,0.13,1,0,2022-004492STR,0
36420256,Deluxe Queen Street Level,160591574,Monte,Western Addition,37.78611374,-122.44638824,hotel room,0.00,1,2,2019-09-06,0.03,5,351,Exempt,0
36421114,Upstairs Corner Junior Suite,160591574,Monte,Western Addition,37.78611374,-122.44638824,hotel room,0.00,1,2,2021-02-15,0.04,5,341,Exempt,0
36527512,Spacious Mission Studio with Character & Charm,4430421,Landmark,Mission,37.76386000,-122.41716000,entire home/apt,0.00,30,1,2023-07-02,0.07,140,117,,0
36555022,Very Good Union Square Location-Hotel Style Studio,70722023,Michael,Downtown/Civic Center,37.77903000,-122.42244000,entire home/apt,0.00,2,0,,,74,0,License not needed per OSTR,0
37048608,San Francisco Union Square Donatello,245447609,Kim,Downtown/Civic Center,37.78881000,-122.40929000,entire home/apt,0.00,3,1,2019-11-22,0.02,13,0,License not needed per OSTR,0
37049589,Modern Luxury in the Castro with Parking,278593931,Glenn,Castro/Upper Market,37.76294300,-122.43920100,entire home/apt,0.00,2,66,2024-08-11,1.09,1,0,STR-0004185,20
37527430,Great Union Square Location Hotel Style Unit,70722023,Michael,Downtown/Civic Center,37.77940000,-122.42223000,entire home/apt,0.00,2,0,,,74,0,License not needed per OSTR,0
37674141,"Queen Room with 1 Bed, Hotel Fusion",283797982,Hotel Fusion,Downtown/Civic Center,37.78659000,-122.40957000,private room,0.00,1,0,,,2,120,Exempt,0
37674309,"Full Room with 1 Bed, Hotel Fusion",283797982,Hotel Fusion,Downtown/Civic Center,37.78683000,-122.40929000,private room,0.00,1,0,,,2,120,Exempt,0
37785091,A very cute and pink room at Downtown SF,98964890,Cho,Downtown/Civic Center,37.78531000,-122.41865000,private room,0.00,30,0,,,1,0,,0
37933847,Great+ Location Union Square-Studio Hotel Style,70722023,Michael,Downtown/Civic Center,37.78997000,-122.40959000,entire home/apt,0.00,2,7,2024-03-22,0.12,74,0,License not needed per OSTR,2
37972793,"#aF43 Private room for 1-2 ppl hacknsleep,com",267895362,Rocky,Mission,37.76936000,-122.42491000,private room,0.00,365,0,,,50,0,,0
38022680,Right in Union Square Location - 1 Bed Hotel Suite,70722023,Michael,Downtown/Civic Center,37.78985000,-122.40814000,entire home/apt,0.00,2,3,2024-03-21,0.15,74,0,License not needed per OSTR,2
38291977,Union Square Location - Studio Hotel Unit,70722023,Michael,Downtown/Civic Center,37.78985000,-122.40795000,entire home/apt,0.00,2,4,2024-05-09,0.07,74,0,License not needed per OSTR,3
38346769,"Galleria Park, Deluxe Full, Cozy, downtown drop-in",283380571,Galleria Park,Financial District,37.78949000,-122.40462000,private room,0.00,1,43,2021-09-25,0.74,6,0,License not needed per OSTR,0
38347449,"Galleria Park, Deluxe King, Cozy, downtown drop-in",283380571,Galleria Park,Financial District,37.78905000,-122.40422000,private room,0.00,1,0,,,6,0,Exempt,0
38347615,"Galleria Park, Deluxe 2 Queens",283380571,Galleria Park,Financial District,37.79066000,-122.40390000,private room,0.00,1,9,2021-09-19,0.23,6,0,Exempt,0
38347764,"Galleria Park, Executive King",283380571,Galleria Park,Financial District,37.79046000,-122.40414000,private room,0.00,1,3,2021-08-22,0.07,6,0,License not needed per OSTR,0
38347847,"Galleria Park, Sutter Suite",283380571,Galleria Park,Financial District,37.78883000,-122.40446000,private room,0.00,1,0,,,6,0,Exempt,0
38348299,"Galleria Park, Gallery Suite",283380571,Galleria Park,Financial District,37.78931000,-122.40234000,private room,0.00,1,0,,,6,365,Exempt,0
38409480,REMODELED 4 BEDROOM WITH DECK AND VIEWS OF THE BAY,172411153,Lesley,Russian Hill,37.80459000,-122.42072000,entire home/apt,0.00,30,0,,,1,0,,0
38616419,SF Pac Heights Room/Fillmore/Polk/CPMC,9307785,Kathryn,Pacific Heights,37.79126000,-122.42997000,private room,0.00,30,0,,,1,0,,0
38675356,#aF15 Private room for 1-2 near Union Sq/Downtown,267895362,Rocky,Nob Hill,37.79124000,-122.41930000,private room,0.00,365,0,,,50,0,,0
38676491,#aD15 Sunny room for 1-2 near Downtown (NobHill),267895362,Rocky,Nob Hill,37.79161000,-122.42051000,private room,0.00,365,1,2021-10-15,0.03,50,90,,0
38703237,"Contemporary, Modern Garden Suite - Sunset Views",988375,Jennifer,Outer Sunset,37.75062000,-122.48895000,entire home/apt,0.00,3,98,2024-08-18,1.63,18,0,STR-0004216,21
38753052,Right in Union Square - Hotel Style Studio Suite,70722023,Michael,Downtown/Civic Center,37.78684000,-122.41136000,entire home/apt,0.00,2,3,2023-09-15,0.05,74,0,License not needed per OSTR,1
38821683,"Sunny, elegant, beautiful apartment with park view",15847806,Gaurav,Inner Sunset,37.76498000,-122.46446000,entire home/apt,0.00,1,37,2024-08-25,0.65,1,0,STR-0006184,8
38956896,Perfect Union Square Location - Hotel Style Suite,70722023,Michael,Downtown/Civic Center,37.78687000,-122.41005000,entire home/apt,0.00,2,3,2023-09-14,0.05,74,0,License not needed per OSTR,1
39110674,San Francisco's Cole Valley Jewel,91498511,Karen,Haight Ashbury,37.76788000,-122.44750000,entire home/apt,0.00,30,0,,,1,0,,0
39130529,Top floor unit with breathtaking views of the city,300083010,Mehran,South of Market,37.77458000,-122.39483000,private room,0.00,31,0,,,1,0,,0
39322308,Outstanding Union Square Location-Hotel Style Unit,70722023,Michael,Downtown/Civic Center,37.78683000,-122.41116000,entire home/apt,0.00,2,5,2024-01-11,0.09,74,0,License not needed per OSTR,2
39368926,Your Union Square Location + Studio Hotel Unit,70722023,Michael,Downtown/Civic Center,37.78986000,-122.40903000,entire home/apt,0.00,2,4,2024-05-09,0.07,74,0,License not needed per OSTR,1
39420371,Private bedroom in gorgeous Cole Valley flat,263533987,Debnil,Haight Ashbury,37.76662000,-122.44813000,private room,0.00,30,0,,,1,0,,0
39522818,"The Marker San Francisco, Deluxe Queen Room",303141126,The Marker San Francisco,Downtown/Civic Center,37.78765000,-122.41290000,private room,0.00,1,0,,,5,0,License not needed per OSTR,0
39523262,"The Marker San Francisco, Deluxe King Room",303141126,The Marker San Francisco,Downtown/Civic Center,37.78604000,-122.41096000,private room,0.00,1,5,2022-06-05,0.13,5,0,Exempt,0
39523440,"The Marker San Francisco, Deluxe Two Double Room",303141126,The Marker San Francisco,Downtown/Civic Center,37.78712000,-122.41300000,private room,0.00,1,0,,,5,0,Exempt,0
39523530,"The Marker San Francisco, Junior Suite",303141126,The Marker San Francisco,Downtown/Civic Center,37.78641000,-122.41306000,private room,0.00,1,0,,,5,0,Exempt,0
39523552,"The Marker San Francisco, Signature One Bedroom",303141126,The Marker San Francisco,Downtown/Civic Center,37.78594000,-122.41108000,private room,0.00,1,1,2021-05-30,0.03,5,0,Exempt,0
39578138,"Bright, Spacious 2BR Near Dolores Park + Parking",2183873,Jeff,Mission,37.75899000,-122.42053000,entire home/apt,0.00,30,2,2020-11-22,0.04,1,0,,0
39612994,Prime Russian Hill 5 Rm Flat*W/D*Deck*Garden Patio,106963072,Todd,Russian Hill,37.79739000,-122.41443000,entire home/apt,0.00,30,0,,,1,0,,0
39981331,Steps from Golden Gate Park,11804833,Matt,Inner Sunset,37.76534000,-122.47138000,entire home/apt,0.00,2,11,2023-08-14,0.19,2,0,STR-0000464,0
39991317,Marriott Pulse SF: JPMorgan/Dreamforce Conf- 1King,12007429,Zhuo,North Beach,37.80503000,-122.40945000,entire home/apt,0.00,2,1,2020-01-14,0.02,3,0,License not needed per OSTR,0
39991558,Marriott Pulse SF for JP Morgan Conf. (2 Queens)-B,12007429,Zhuo,North Beach,37.80694000,-122.41053000,private room,0.00,1,0,,,3,0,License not needed per OSTR,0
40067689,Heart of the Castro - Bedroom and Private Bath,1314117,Andy,Castro/Upper Market,37.76083000,-122.43949000,private room,0.00,31,1,2020-05-03,0.02,1,0,,0
40112429,Newly renovated Private Suite in Heart of Mission,309026529,Jessica,Mission,37.75081000,-122.41526000,private room,0.00,30,33,2024-05-08,0.57,5,0,City registration pending,3
40270240,"GPH at Post St, Suite #412 | San Francisco",271658856,Phil,Downtown/Civic Center,37.78595000,-122.41555000,private room,0.00,7,5,2020-02-23,0.09,1,0,Exempt,0
40516531,"Sunny, Quiet, Modern Loft (Furnished) for Holidays",6135094,Bryan,South of Market,37.78006000,-122.39827000,entire home/apt,0.00,30,0,,,1,0,,0
40590422,Marriott Pulse SF: JPMorgan/Dreamforce Conf- 1King,12007429,Zhuo,North Beach,37.80518000,-122.41089000,private room,0.00,2,0,,,3,83,Exempt,0
40590927,HERBERT Room with Private Bathroom,100390518,Herbert,Downtown/Civic Center,37.78730000,-122.40783000,private room,0.00,1,27,2024-07-31,0.70,18,0,License not needed per OSTR,5
40591024,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78540000,-122.40755000,private room,0.00,1,0,,,18,0,License not needed per OSTR,0
40591145,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78695000,-122.40750000,private room,0.00,1,2,2024-04-28,0.09,18,0,License not needed per OSTR,1
40591203,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78700000,-122.40922000,private room,0.00,1,6,2024-05-03,0.11,18,0,License not needed per OSTR,1
40591283,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78502000,-122.40731000,private room,0.00,1,0,,,18,0,License not needed per OSTR,0
40591333,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78739000,-122.40940000,private room,0.00,1,0,,,18,0,License not needed per OSTR,0
40591467,HERBERT Room with Hallway Bath,100390518,Herbert,Downtown/Civic Center,37.78683000,-122.40739000,private room,0.00,1,0,,,18,0,License not needed per OSTR,0
40964556,"Entire Floor, 2 BR, 2 Bath, Kitch, LvRoom, Vry Pvt",172043251,Peter,Noe Valley,37.74647000,-122.42513000,entire home/apt,0.00,3,3,2024-05-15,0.09,3,0,2022-006421STR,1
41129756,Fisherman's Wharf Convention Hotel,262211596,Kevin,North Beach,37.80546570,-122.41677856,entire home/apt,0.00,3,4,2023-09-14,0.07,2,0,License not needed per OSTR,1
41408506,Bright/Open Mission Studio - Tons of Light!,4430421,Landmark,Mission,37.76391000,-122.41850000,entire home/apt,0.00,30,0,,,140,117,,0
41591955,Right in Union Square -Two Double Bed Studio Suite,70722023,Michael,Downtown/Civic Center,37.78808000,-122.41145000,entire home/apt,0.00,1,12,2024-05-09,0.22,74,0,License not needed per OSTR,4
42278240,Remodeled Guest Suite Near Food/Shopping & Metro,335930199,Sophie,West of Twin Peaks,37.72674000,-122.46278000,entire home/apt,0.00,2,21,2024-02-12,0.38,1,0,STR-0004104,13
42336101,Inn at the Opera - Studio Room with Kitchenette,62992635,Kanchan,Downtown/Civic Center,37.77775000,-122.42281000,private room,0.00,2,0,,,1,0,License not needed per OSTR,0
42536368,One Bedroom Home by Bay with two free valet spots,218110608,Sanana,Russian Hill,37.80471000,-122.42132000,private room,0.00,1,22,2023-12-23,0.45,8,365,License not needed per OSTR,2
42593418,Suites at Fisherman's Wharf_2B,52178915,Jim,Russian Hill,37.80594000,-122.41956000,entire home/apt,0.00,2,1,2024-02-08,0.14,50,0,Timeshare,1
42607046,Red Victorian - Private Eden room for 5,117141107,Zarinah,Haight Ashbury,37.76878000,-122.45093000,shared room,0.00,1,0,,,43,0,License not needed per OSTR,0
42708820,Walk to Union Square - Hotel Style Suite 2 Doubles,70722023,Michael,Downtown/Civic Center,37.78865000,-122.40954000,entire home/apt,0.00,1,6,2024-05-09,0.17,74,0,License not needed per OSTR,1
42737862,nice place fill like home,28051244,Ilan,Downtown/Civic Center,37.78310000,-122.41460000,private room,0.00,31,0,,,1,0,,0
42815848,Studio Suite near San Francisco's Union Square,20704144,William,Downtown/Civic Center,37.78696000,-122.41099000,private room,0.00,2,7,2022-09-23,0.13,21,10,Exempt,0
42841900,"Serene 1-BR Condo w Parking, in North Embarcadero",988375,Jennifer,North Beach,37.80291000,-122.40595000,entire home/apt,0.00,30,0,,,18,0,,0
42917380,Master Bedroom in fully furnished Mid Century Apt,41954868,Heather,Noe Valley,37.75424000,-122.42772000,private room,0.00,30,0,,,1,0,,0
43059936,DO NOT PUBLISH BEFORE MERGING 26110-KADA,302987199,Palihotel,Downtown/Civic Center,37.78914000,-122.40722000,private room,0.00,1,0,,,4,365,Exempt,0
911019438567715389,Golden Gate Park Gem suite,87409792,Danesh,Inner Richmond,37.77408560,-122.47107130,entire home/apt,0.00,2,13,2024-01-12,0.89,1,0,2023-005301STR,5
43069303,Sunny SF private room 5-mins Walk to BART. W/ Desk,79715071,Yusuke,Ocean View,37.72063000,-122.44992000,private room,0.00,30,4,2024-04-07,0.09,6,1,,1
912530976195619441,Inner Sunset 3 bd 3 blks from Golden Gate Park,378356167,Ana,Inner Sunset,37.76399915,-122.46798031,entire home/apt,0.00,1,20,2024-08-12,1.34,1,0,2023-004845STR,7
912533054564363678,Inn at the Opera San Francisco 1BR sleeps 2,77606360,Christine,Downtown/Civic Center,37.77985000,-122.42343000,private room,0.00,2,0,,,6,0,Exempt,0
43126263,Petite Auberge - Petite Suite,162674732,Petite Auberge,Downtown/Civic Center,37.78955100,-122.41142300,private room,0.00,1,4,2022-11-06,0.09,4,263,Exempt,0
43157614,Union Square large hotel studio,245447609,Kim,Downtown/Civic Center,37.77897000,-122.42320000,entire home/apt,0.00,3,1,2023-09-14,0.08,13,0,timeshare,1
43348706,1-2 Bed SUNNY CLASSIC nr Valencia & Dolores Park,4152942,Clara,Mission,37.75983000,-122.42166000,entire home/apt,0.00,30,5,2023-01-03,0.10,7,102,,0
43544022,Private bedroom with 3 beds right next to Market!,346671348,Jules,Downtown/Civic Center,37.78405000,-122.41057000,private room,0.00,30,0,,,4,0,,0
43548028,Private bedroom in San Francisco,346671348,Jules,Downtown/Civic Center,37.78321000,-122.41045000,private room,0.00,30,0,,,4,0,,0
44304989,Midcentury San Francisco Refuge,4366018,Billy,Glen Park,37.74035929,-122.42590719,entire home/apt,0.00,30,0,,,1,179,,0
44307673,"A Clean, Well-Lighted Place",2956748,Ajay,Noe Valley,37.74943000,-122.43556000,entire home/apt,0.00,30,7,2021-10-06,0.14,1,0,,0
44341422,New & Historic SF home w/ flexible WFH 4 BR/3 BA,47784114,Dylan,Potrero Hill,37.76028000,-122.39114000,entire home/apt,0.00,30,4,2024-03-21,0.09,1,0,,2
44388465,"Beautiful, Light Filled Condo in 10/10 Location",5817608,Jesse,Western Addition,37.77175000,-122.42934000,entire home/apt,0.00,30,5,2022-01-30,0.11,1,0,,0
44394000,Nice flat in vibrant neighborhood,9130610,Mark,Mission,37.75776000,-122.40889000,entire home/apt,0.00,4,20,2023-09-20,0.49,2,0,STR-0004894,2
44618237,Private Bathroom Huge Sunny SF Bedroom,203065170,Serhan,Noe Valley,37.74728000,-122.43295000,private room,0.00,30,2,2023-08-23,0.05,18,0,,0
44959827,Top Floor Mission District Studio/Open/Spacious!,4430421,Landmark,Mission,37.76400000,-122.41672000,entire home/apt,0.00,30,3,2022-09-30,0.08,140,117,,0
912974802054495397,Club Wyndham 1 Bdrm Villa - Fishermans Wharf,514017852,Jesse,Russian Hill,37.80457000,-122.42116000,entire home/apt,0.00,2,0,,,6,0,Exempt,0
45078628,63A UCSF/Gg PARK 2bd/2ba apt newly renovated,62034618,Ting Ting,Outer Sunset,37.76499000,-122.47742000,entire home/apt,0.00,30,1,2021-10-06,0.03,13,365,,0
45106798,Beautiful SF Room with Bay Window Downtown Views,203065170,Serhan,Noe Valley,37.74840000,-122.43299000,private room,0.00,30,7,2023-01-30,0.15,18,0,,0
913890018102269392,Victorian Home in the Mission,5580877,Lilia,Mission,37.76091900,-122.41671000,entire home/apt,0.00,5,7,2024-07-08,0.50,1,106,2023-005843STR,3
45324042,"Blueground | Telegraph Hill, gym, sauna, nr muni",107434423,Blueground,North Beach,37.80422690,-122.40535760,entire home/apt,0.00,31,0,,,173,257,,0
45345653,Guest Annex · Car Garage · Dolores Park · Castro,46107941,Robert,Mission,37.76057000,-122.42567000,entire home/apt,0.00,30,9,2023-10-07,0.20,4,0,STR-0004378,1
45349587,3a UCSF/Golden G. park beautiful quiet 2-3bd/2ba,62034618,Ting Ting,Outer Sunset,37.76446000,-122.47965000,entire home/apt,0.00,30,0,,,13,364,,0
45380601,Unbelievable San Francisco location and views,123436073,Alex,Marina,37.80233000,-122.44527000,entire home/apt,0.00,30,0,,,1,0,,0
45466080,Entire Large One Bedroom Apt In the Heart of SF,52112382,Aaron,Western Addition,37.77466000,-122.43247000,entire home/apt,0.00,30,1,2021-01-27,0.02,1,0,,0
45492947,"Luxury condo, beautifully modeled, parking, W/D",110543095,Juliana,North Beach,37.80545000,-122.40483000,entire home/apt,0.00,300,0,,,1,0,,0
45498256,Modern and posh condo,11937752,Shruti,Financial District,37.78993000,-122.39139000,entire home/apt,0.00,60,0,,,1,0,,0
45505675,"Quiet, Large 2 BD Flat.  #1 Location. Prime Marina",188218045,Jane,Marina,37.79971000,-122.43895000,private room,0.00,30,0,,,1,0,,0
45608657,Bright and Modern Apt - steps to MUNI/Bart,17940916,Amy,South of Market,37.78079987,-122.41183472,entire home/apt,0.00,30,2,2024-08-18,0.49,1,15,,2
46119764,Boutique Timeshare Hotel on Nob Hill Dec. 10-14,177224235,Nona,Chinatown,37.79083000,-122.40816000,entire home/apt,0.00,1,0,,,1,0,Exempt,0
46434914,"Beautiful, tranquil home in heart of the Castro",2253513,Scott,Castro/Upper Market,37.76079000,-122.43308000,entire home/apt,0.00,30,19,2024-06-29,0.43,2,0,,3
46550917,Pristine Pacific Heights Penthouse,263066931,Rajvi And Susan,Pacific Heights,37.79258000,-122.43175000,entire home/apt,0.00,3,10,2022-11-26,0.23,1,0,STR-0004895,0
46694062,Private room and bath in a New West SOMA Apartment,313232693,Taylor,South of Market,37.77504000,-122.40892000,private room,0.00,30,0,,,1,0,,0
46928150,Sublet in Mission for 6 months,378388723,Adan,Mission,37.76679000,-122.42257000,entire home/apt,0.00,192,0,,,1,0,,0
47216046,Chic Mission house w/ terrace (the Letterpress),217728,Izak,Mission,37.76895000,-122.41845000,entire home/apt,0.00,30,3,2022-04-17,0.09,1,153,,0
47550223,Beautiful SF Room with Private Little Patio,203065170,Serhan,Noe Valley,37.74877000,-122.43316000,private room,0.00,30,4,2023-01-28,0.10,18,0,,0
47877053,"Blueground | Waterfront S, beach, pool & spa",107434423,Blueground,South of Market,37.78234200,-122.38873700,entire home/apt,0.00,31,0,,,173,286,,0
48061960,"Nob hill studio, views, kitchen, libraryTrader Joe",9315569,Maria,Nob Hill,37.79042000,-122.41680000,entire home/apt,0.00,30,16,2024-08-25,0.43,1,171,,5
48110320,Bay and ocean views in Monterey Heights,387962998,David,West of Twin Peaks,37.73508000,-122.46109000,entire home/apt,0.00,5,8,2024-06-25,0.21,1,112,2023-006356STR,3
48197124,"Master in Modern Flat w/ Ensuite Bath, City Views",253059,Marie,Mission,37.76642000,-122.40837000,private room,0.00,30,0,,,3,182,,0
48233813,Sunny Full Floor 3 Bedroom Mission Dolores Flat,5064498,Sean,Mission,37.76120000,-122.42079000,entire home/apt,0.00,1,102,2024-08-19,2.38,1,163,1121287,15
48524582,Rest and Recharge in a Stunning Designer's Home.,28936230,Vijay,Bernal Heights,37.74098000,-122.42210000,entire home/apt,0.00,3,5,2023-09-25,0.30,2,179,1132197,1
48664836,Modern Surf Shack steps from Ocean Beach,2363198,Alexandra,Outer Sunset,37.75151000,-122.50967000,entire home/apt,0.00,31,3,2023-07-31,0.08,1,0,,0
48863646,Bright and spacious studio with modern amenities,8835511,Greg,Twin Peaks,37.75357000,-122.44346000,entire home/apt,0.00,30,2,2022-08-16,0.07,1,0,,0
49062947,Junior Studio Room with Front Deck,203065170,Serhan,Noe Valley,37.74921000,-122.43093000,private room,0.00,30,2,2023-03-31,0.05,18,0,,0
49076524,Cozy & Bright Apt Near Close to General Hospital,395804491,Andrea,Potrero Hill,37.76150000,-122.39896000,entire home/apt,0.00,30,10,2024-05-31,0.25,1,21,,2
49115658,"Entire Beautiful modern home, hot tub, great view.",14170355,Cory,Castro/Upper Market,37.75863600,-122.43592100,entire home/apt,0.00,1,41,2024-08-02,1.40,2,0,2021-001994STR,11
49261813,Luxury Cutting-Edge 3 Bedroom Oceanview Apartment,397433147,Brendan,Ocean View,37.71361000,-122.45653000,entire home/apt,0.00,30,0,,,1,0,,0
49268830,"Elegant, Spacious Flat in Mission Victorian",5307061,Angela,Mission,37.75851000,-122.41076000,entire home/apt,0.00,30,1,2021-06-07,0.03,1,0,,0
49631521,Lovely 5-bedroom serviced apartment with airbed,228914442,Julian (Host),Western Addition,37.78435000,-122.42797000,entire home/apt,0.00,30,0,,,1,0,,0
49634424,Family Room Facing Busy Lombard St W/Free Garage,399069771,Marina Motel,Marina,37.79988100,-122.43528700,entire home/apt,0.00,1,343,2023-05-11,8.47,11,0,Licensed hotel/B&B,0
49856430,Safe Downtown Private Room in Amazing Location,402067836,Lilian,South of Market,37.77534000,-122.39679000,private room,0.00,30,0,,,1,0,,0
49888745,Perfect location SF Marina 1Bed apartment!,9054140,Chris,Marina,37.80022000,-122.43409000,entire home/apt,0.00,30,1,2021-11-05,0.03,1,0,,0
50196447,Modern 1bed condo in the SF Mission district,189845056,Mili,Mission,37.74985000,-122.42127000,entire home/apt,0.00,30,6,2024-08-12,0.16,4,180,,1
50242959,"Fresh, Contemporary Central Sunset 2-Bed Home",988375,Jennifer,Outer Sunset,37.75581000,-122.48659000,entire home/apt,0.00,3,43,2024-06-28,1.12,18,0,STR-0005164,11
50444103,Garden Studio Retreat or Remote Office,1393654,Gary,Bernal Heights,37.74487805,-122.41357745,entire home/apt,0.00,3,100,2024-09-01,2.65,1,0,2024-004179STR,25
50498486,Brand new 3bed in central Mission district of SF,189845056,Mili,Mission,37.74991000,-122.42286000,entire home/apt,0.00,30,6,2024-05-27,0.16,4,162,,3
50700085,Garden cottage on golden gate park,3871459,Giuliano,Inner Richmond,37.77754000,-122.47567000,entire home/apt,0.00,30,6,2021-09-09,0.16,1,0,1125671,0
50880610,Modern 1-Bd Apt in Trendy Hayes Valley + Amenities,25079039,Mohammed,Downtown/Civic Center,37.77772000,-122.41834000,entire home/apt,0.00,30,4,2022-08-14,0.12,1,0,,0
51002009,2 Bedroom 1 bath  apartment,73664622,Matt,Outer Mission,37.72064000,-122.44384000,entire home/apt,0.00,180,7,2023-07-16,0.28,1,88,2022-009209STR,0
51669425,Central and modern Union Square SF condo - 1BR,96697376,Winnie,Chinatown,37.79093000,-122.40573000,entire home/apt,0.00,1,0,,,1,0,Exempt,0
51765797,Best Location 2BR Apartment ★Central★Quiet★Safe,203065170,Serhan,Western Addition,37.76942000,-122.43120000,entire home/apt,0.00,30,0,,,18,0,,0
51786319,Spacious and modern 2 bedroom in Pacific Heights,103875421,Tiffany,Western Addition,37.79017000,-122.42232000,entire home/apt,0.00,30,0,,,1,0,,0
51807010,Beautiful Sunny SF Room with Bay Windows,203065170,Serhan,Noe Valley,37.74717000,-122.43095000,private room,0.00,30,2,2024-05-31,0.06,18,0,,1
52144461,Beautiful Sunny Room with Front Deck in SF,203065170,Serhan,Noe Valley,37.74769000,-122.43305000,private room,0.00,30,3,2022-05-31,0.09,18,0,,0
52144541,Sun-soaked Hayes V penthouse: 1000 sq.ft w hot tub,316362,Laura,Western Addition,37.77565000,-122.42678000,entire home/apt,0.00,30,0,,,1,0,,0
52548710,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,Jordan,Downtown/Civic Center,37.78762000,-122.40894000,private room,0.00,1,2,2021-11-29,0.06,3,0,1083521,0
52662734,"Blueground | Lower Nob Hill, gym & roof, nr bars",107434423,Blueground,Downtown/Civic Center,37.78753000,-122.42131200,entire home/apt,0.00,31,2,2024-06-27,0.21,173,163,,2
52937622,Beautiful Spacious 2-Fl Condo Great Loc 1850sq',179579054,Sheri,Haight Ashbury,37.76667000,-122.44577000,entire home/apt,0.00,30,5,2024-04-01,0.15,1,0,,1
53065936,Comfortable Bedroom in shared Condo.,1282594,Rachel,Mission,37.75673000,-122.40795000,private room,0.00,30,4,2024-08-24,0.13,1,177,,1
53214327,Clean and Comfy Furnished SF Room,203065170,Serhan,Noe Valley,37.74909000,-122.43294000,private room,0.00,30,0,,,18,0,,0
54129274,"Large, quiet, designer Marina 1-bedroom",3727055,Ashley,Marina,37.80541000,-122.44262000,entire home/apt,0.00,30,1,2022-08-30,0.04,1,0,,0
1017578720640855461,Very relaxing place at SanFo DT,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
552831190123156453,"Historic Malloch building, Telegraph Hill",228403862,Cherie,North Beach,37.80072000,-122.40418000,entire home/apt,0.00,30,5,2024-04-30,0.17,2,11,,1
556419965115590777,SF 3-BR Family Retreat w/ Office,6393912,Walead,Bernal Heights,37.73893272,-122.41375104,entire home/apt,0.00,2,3,2024-07-20,1.36,1,0,2024-002559STR,3
557113841942944114,"Blueground | Rincon Hill, pool & theater, nr shops",107434423,Blueground,South of Market,37.78739840,-122.39239040,entire home/apt,0.00,31,1,2022-08-15,0.04,173,306,,0
561804013869743122,Classic SF 2 bed in Sunny Mission,12734635,Nima,Mission,37.75579000,-122.40997000,entire home/apt,0.00,30,2,2024-08-10,0.07,1,0,,1
563025261848289298,Castro oasis in the heart of sf,23590967,Rachel,Castro/Upper Market,37.76204000,-122.44266000,entire home/apt,0.00,2,1,2024-03-17,0.17,1,0,2023-006908STR,1
563777699127542663,House of Zen with Infrared Sauna,6747410,Connie,Outer Mission,37.71486000,-122.44832000,entire home/apt,0.00,30,15,2023-08-09,0.52,1,0,2022-003643STR,0
1003403256201516509,Experience The Charming Boutique Hotel in Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1003417703744134625,Elegant Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1003427484970056903,Lovely Boutique Cozy Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1003442979944154688,Amazing Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1003478845181203205,Lovely Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
